,numOfCoAuthors,title,normalizedGenre,yearNormalized,libretto,datePremiered,yearPremiered,yearPrinted,numOfSpeakers,numOfSpeakersFemale,numOfSpeakersMale,numOfSpeakersUnknown,numOfPersonGroups,numOfActs,numOfScenes,wordCountText,wordCountStage,wordCountSp
250,0,L'Ecole Galante,Comedy,1710,False,1710-09-26,1710.0,1711,10,3,7,0,0,3,40,14297,603,12520
251,2,Les Comédiens Esclaves,,1726,False,1726-08-10,1726.0,1726,7,0,7,0,0,0,4,1812,13,1709
252,2,Les Enfants Trouvés,,1732,False,1732-12-09,1732.0,1733,7,2,5,0,0,1,17,5431,15,5249
253,0,Agnès de Chaillot,,1723,False,1723-07-24,1723.0,1723,9,2,4,3,0,1,22,6786,51,5769
254,0,Arlequin Gentilhomme par Hasard,Comedy,1708,False,,1708.0,1712,14,4,8,2,0,3,51,18386,590,16349
255,0,La Foire Galante le Mariage d'Arlequin,Comedy,1710,False,1710-07-25,1710.0,1710,12,3,4,5,0,0,25,4578,517,4345
256,0,Oedipe Travesti,,1719,False,1719-04-17,1719.0,1719,10,1,8,1,0,1,13,5459,30,5196
257,3,Arcagambis,Tragedy,1726,False,1726-08-10,1726.0,1726,6,2,4,0,0,1,11,3903,18,3111
258,1,La Bonne Femme,,1726,False,1726-08-10,1726.0,1738,15,1,4,10,0,1,18,3548,550,3246
259,0,Sémiramis,,1749,False,,,1749,14,7,3,4,0,5,15,3344,24,3134
260,0,Le Séducteur,Comedy,1783,False,1783-11-04,1783.0,1783,9,3,5,1,0,5,38,21270,594,19635
261,0,Vercingentorixe,Tragedy,1770,False,,,1770,8,1,7,0,0,1,7,9627,111,2421
262,0,Le Premier Billet Monologue,,1881,False,,,1881,3,1,1,1,0,0,1,3919,475,3760
263,0,Gustave !,Comedy,1782,False,,1782.0,1884,2,0,2,0,0,0,2,3391,185,3318
264,0,Premier Amour,,1881,False,,,1881,1,0,1,0,0,1,1,1247,4,1212
265,0,Le Pleureur Malgré Lui,Comedy,1779,False,,,1779,8,1,4,3,0,1,11,8465,173,8388
266,0,Hirza,Tragedy,1767,False,1767-05-27,1767.0,1767,5,1,3,1,0,5,28,12518,231,11144
267,0,Washington ou La Liberté du Nouveau Monde,Tragedy,1754,False,1754-05-30,1754.0,1791,16,0,7,9,0,4,27,12627,395,11623
268,0,"Les Boîtes, ou La Conspiration des Mouchoirs, Divertissement-Vaudeville",,1796,False,1796-09-05,1796.0,1796,11,0,7,4,0,0,17,4572,388,4359
269,1,Gilles Tout Seul,,1799,False,1799-02-19,1799.0,1799,1,0,1,0,0,0,2,5634,800,5485
270,0,Les Druides,Tragedy,1772,False,1772-03-03,1772.0,1783,7,2,5,0,0,5,36,16175,592,15558
271,0,Lou Supplice d'un Paysan,,1753,False,1753-01-23,1753.0,1865,1,0,1,0,0,1,1,1857,0,1805
272,0,Molière en Bonne Fortune,Comedy,1876,False,1876-01-15,1876.0,1897,5,1,3,1,0,0,8,7274,53,6764
273,0,Molière en Bonne Fortune,,1897,False,,,1897,7,2,5,0,0,1,9,5803,215,5636
274,0,La Petite Rosange,,1897,False,,,1897,13,3,8,2,0,0,8,5903,185,5700
275,1,Le Barbier de Pézenas,Comedy,1804,False,1804-08-04,1804.0,1897,9,1,5,3,0,1,10,5524,360,5317
276,0,Visite à Corneille,,1897,False,,,1897,1,0,0,1,0,0,1,2024,70,1916
277,0,"Arlequin, Roi de la Lune",Comedy,1785,False,1785-12-17,1785.0,1786,18,2,3,13,0,0,21,9668,241,8885
278,0,Jésus-Christ,Tragedy,1792,False,,,1792,21,2,3,16,0,5,57,13979,285,12573
279,0,Le Siège de Paris,Tragedy,1780,False,,,1780,14,0,6,8,0,5,27,9680,258,6467
280,0,Les Héros de Roman,,1665,False,,,1713,19,4,13,2,0,1,1,10180,0,8587
281,0,L'Amant Ridicule,Comedy,1655,False,1655-02-04,1655.0,1655,4,2,2,0,0,1,5,2681,2,2537
282,0,La Belle Invisible,Tragicomedy,1653,False,,1653.0,1656,19,3,5,11,0,0,37,17496,357,16484
283,0,Cassandre,Tragicomedy,1653,False,,1653.0,1654,10,2,3,5,0,5,36,17555,128,16274
284,0,Les Rivaux Amis,Tragicomedy,1653,False,,1653.0,1668,17,4,10,3,0,5,27,17807,75,16436
285,0,L'Apologie du Siècle,Comedy,1734,False,1734-04-01,1734.0,1734,8,1,3,4,0,1,7,6224,27,5339
286,0,L'Auteur Superstitieux,Comedy,1732,False,1732-09-02,1732.0,1732,4,0,4,0,0,1,8,3309,9,3231
287,0,Le Babillard,Comedy,1725,False,,1725.0,1745,11,8,3,0,0,1,16,5420,65,5231
288,0,Le Comte de Neuilly,Comedy,1736,False,,,1736,6,3,2,1,0,0,30,12255,29,11251
289,0,La Critique,Comedy,1732,False,,,1732,11,4,3,4,0,0,17,10620,212,9869
290,0,Les Dehors Trompeurs,Comedy,1740,False,1740-02-18,1740.0,1740,9,4,4,1,0,5,49,19846,157,19450
291,0,Le Français à Londres,Comedy,1727,False,1727-07-03,1727.0,1727,7,2,0,5,0,1,27,10014,197,9110
292,0,La Frivolité,Comedy,1753,False,1753-01-23,1753.0,1753,6,2,4,0,0,1,6,7037,40,6831
293,0,L'Homme du Jour,Comedy,1732,False,,,1732,9,4,4,1,0,5,50,20030,137,19663
294,0,Le je ne Sais quoi,Comedy,1731,False,,,1731,14,2,9,3,0,1,15,9947,139,9178
295,0,Le Médecin par Occasion,Comedy,1745,False,1745-03-12,1745.0,1745,7,3,4,0,0,5,42,15743,141,15434
296,0,Le Plagiaire,Comedy,1746,False,1746-02-01,1746.0,1746,10,4,4,2,0,3,33,10165,251,9791
297,0,Le Rival Favorable,Comedy,1739,False,1739-01-30,1739.0,1739,8,2,4,2,0,3,38,14674,82,14393
298,0,La Vie Est un Songe,Comedy,1732,False,1732-12-11,1732.0,1732,8,1,6,1,0,3,29,11763,146,11441
299,0,Anicroche,,1892,False,,,1892,5,2,0,3,0,0,10,5628,281,5427
300,0,Porte-Veine,,1885,False,,,1885,1,0,1,0,0,0,1,798,0,768
301,0,Un Amour Parisien,,1880,False,,,1880,1,0,0,1,0,0,8,1974,0,1896
302,0,L'Obelixe,,1883,False,,,1883,1,0,0,1,0,1,1,917,3,867
303,1,Le Rosier du Cinquième,,1888,False,,,1888,1,0,1,0,0,0,1,683,0,619
304,0,Après le Divorce,Comedy,1662,False,,1662.0,1890,4,1,0,3,0,1,5,5692,706,5395
305,0,Ma Poupée,,1662,False,,1662.0,1885,1,1,0,0,0,0,1,1912,9,1863
306,0,Le Gentilhomme Campagnard,,1785,False,,,1785,10,0,6,4,0,0,7,4131,42,4033
307,0,Le Monde Renversé,Comedy,1876,False,,,1876,2,1,1,0,0,0,6,3950,141,3892
308,0,Le Quinze Janvier,,1825,False,1825-01-15,1825.0,1860,3,0,2,1,0,1,3,2838,37,2557
309,0,Hommage à Racine,,1855,False,,,1855,1,0,1,0,0,1,1,1069,10,791
310,0,Champagne le Coiffeur,Comedy,1662,False,,1662.0,1662,6,2,3,1,0,1,13,8177,5,6265
311,0,Michel Lando,,1892,False,,,1892,38,0,7,31,0,0,53,25057,2293,22426
312,0,René-Descartes.,,1796,False,1796-09-20,1796.0,1796,7,1,4,2,0,2,29,10716,1068,9714
313,0,La Comédie sans Titre,Comedy,1683,False,,1683.0,1694,21,6,12,3,0,5,32,18213,103,16568
314,0,Les Deux Frères Gémeaux,Comedy,1665,False,,,1665,11,3,6,2,0,5,56,18992,200,18270
315,0,Esope à la Cour,Comedy,1701,False,1701-12-16,1701.0,1701,17,2,12,3,0,5,39,23106,221,22841
316,0,La Fête de la Seine,,1690,True,,1690.0,1690,14,2,5,7,0,1,2,1448,61,1272
317,0,Germanicus,Tragedy,1673,False,1673-05-25,1673.0,1694,7,3,4,0,0,5,20,19594,23,17980
318,0,Le Jaloux Endormi,Comedy,1662,False,,1662.0,1662,5,1,3,1,0,1,15,6317,26,5508
319,0,Marie Stuard,Tragedy,1683,False,1683-12-17,1683.0,1691,9,2,7,0,0,5,32,15992,37,15595
320,0,Le Médecin Volant,Comedy,1666,False,,1694.0,1666,7,2,5,0,0,1,25,6546,171,5853
321,0,Le Mort Vivant,Comedy,1662,False,,1662.0,1662,8,1,4,3,0,3,20,9907,12,9077
322,0,Les Mots à la Mode,Comedy,1694,False,1694-08-19,1694.0,1694,14,6,7,1,0,1,15,10617,7,8860
323,1,La Rissolle et Merlin,,1889,False,,,1889,2,0,2,0,0,0,1,942,13,893
324,0,Le Portrait du Peintre,Comedy,1663,False,,1663.0,1663,9,2,7,0,0,1,9,7321,20,6337
325,0,La Satire des Satires,Comedy,1669,False,,1694.0,1669,8,2,5,1,0,1,7,10876,21,9215
326,0,Agamemnon,Tragedy,1647,False,,1647.0,1680,9,3,6,0,0,5,38,15652,5,14634
327,0,Les Amours de Jupiter et de Sémélé,Tragedy,1666,False,1666-01-01,1666.0,1666,22,9,6,7,0,5,40,20430,589,18984
328,0,Aristodème,Tragedy,1647,False,,1647.0,1648,9,3,3,3,0,5,23,13310,17,12377
329,0,Artaxerce,Tragedy,1682,False,1682-11-22,1682.0,1683,9,4,4,1,0,5,32,19183,11,14660
330,0,Clotilde,Tragedy,1659,False,,,1659,8,4,3,1,0,0,39,18923,3,18152
331,0,Fédéric,Tragicomedy,1659,False,1659-11-14,1659.0,1660,9,3,5,1,0,5,39,17507,21,16645
332,0,Le Jeune Marius,Tragedy,1670,False,,,1670,9,4,4,1,0,2,28,17281,3,16271
333,0,Judith,Tragedy,1695,False,1695-03-04,1695.0,1695,11,2,5,4,0,5,36,14974,7,13016
334,0,Lisimène ou La Jeune Bergère,,1672,False,1695-03-04,1695.0,1672,15,4,6,5,0,5,38,17330,51,16273
335,0,La Mort des Enfants de Brute,Tragedy,1647,False,,1647.0,1648,10,6,4,0,0,5,23,13293,0,12899
336,0,Oropaste ou Le Faux Tonaxare,Tragedy,1662,False,1662-11-17,1662.0,1663,10,3,6,1,0,5,30,20800,15,19703
337,0,La Porcie Romaine,Tragedy,1645,False,,1645.0,1646,9,2,7,0,0,5,24,14963,32,14061
338,0,Porus,Tragedy,1648,False,,,1648,10,4,5,1,0,5,27,15000,32,14045
339,0,Tyridate,Tragedy,1648,False,,1648.0,1649,9,4,3,2,0,5,32,16418,36,15420
340,0,Caton,Tragedy,1713,False,,,1713,13,2,7,4,0,5,43,22554,123,20153
341,0,La Noce de Village,Comedy,1666,False,,1666.0,1681,13,2,5,6,0,0,7,4265,69,3920
342,0,L'Ombre de Molière,Comedy,1674,False,,1674.0,1674,22,3,8,11,0,2,15,8483,65,7852
343,0,Compter sans son Hôte,,1888,False,,,1888,3,1,1,1,0,0,10,6346,181,6219
344,0,Qui Femme A Guerre A,,1888,False,,,1888,3,1,1,1,0,0,6,5947,213,5828
345,0,L'Aveugle Clairvoyant,Comedy,1650,False,,,1650,8,4,4,0,0,5,33,17512,77,16466
346,0,Le Turne de Virgile,Tragedy,1647,False,,1647.0,1647,9,3,6,0,0,0,29,15087,2,14203
347,0,Chansons et Monologues,,1896,False,,,1896,1,0,0,1,0,0,0,5386,40,5307
348,0,Les Empiriques,Comedy,1697,False,1697-06-11,1697.0,1735,10,0,7,3,0,0,31,11859,251,10827
349,0,L'Opiniâtre,Comedy,1722,False,1722-09-19,1722.0,1756,9,3,6,0,0,0,27,10328,14,10016
350,1,Les Embarras du Derrière du Théâtre,Comedy,1689,False,1689-07-14,1689.0,1756,11,3,8,0,0,0,17,5620,12,5331
351,1,L'Avocat Patelin,Comedy,1706,False,1706-06-04,1706.0,1706,9,3,3,3,0,3,26,9334,42,9060
352,1,Le Concert Ridicule,Comedy,1689,False,1689-07-14,1689.0,1756,11,3,6,2,0,0,11,6838,12,5767
353,0,Racine chez Corneille,Comedy,1825,False,1825-06-29,1825.0,1825,11,0,7,4,0,1,14,8790,681,7915
354,0,Le Château-Yquem,Comedy,1889,False,1889-03-24,1889.0,1889,4,0,1,3,0,1,14,5480,468,5242
355,0,La Claque ! la Claque !,,1862,False,1862-02-15,1862.0,1862,18,3,5,10,0,0,18,10990,630,10591
356,0,Le Souper de Molière,,1795,False,1795-01-23,1795.0,1795,13,1,9,3,0,0,14,8876,577,7819
357,0,L'Algérien,Comedy,1744,True,,,1744,31,4,12,15,0,0,26,15387,604,14078
358,1,Zoroastre,,1756,True,,,1756,23,4,5,14,0,0,37,8572,1015,6855
359,0,L'Egoïsme,Comedy,1777,False,1777-06-19,1777.0,1777,11,1,7,3,0,5,54,20530,430,16040
360,0,Les Tragédies de M. de Voltaire,Tragedy,1760,False,,,1760,17,0,14,3,0,1,11,8801,7,8486
361,0,Alcibiade,Tragedy,1819,False,,,1819,9,3,6,0,0,0,33,19940,182,13392
362,0,Les Deux Educations,,1832,False,,,1832,8,7,0,1,0,2,8,3765,100,3498
363,0,La Ferme Partagée,,1832,False,,,1832,7,6,0,1,0,1,6,1840,31,1654
364,0,Achille et Polixène,Tragedy,1687,True,1687-11-07,1687.0,1688,32,8,8,16,0,6,34,6903,295,6326
365,0,Acis et Galatée,,1686,False,1686-11-07,1686.0,1686,19,4,8,7,0,4,28,5136,180,4711
366,0,Adrien,Tragedy,1683,False,1690-01-11,1690.0,1683,7,2,4,1,0,5,33,13657,0,13102
367,0,Aétius,Tragedy,1685,False,1693-01-28,1693.0,1685,7,2,5,0,0,4,22,10797,107,10611
368,0,Alcibiade,Tragedy,1685,False,1685-12-28,1685.0,1685,9,4,5,0,0,5,31,13758,6,13496
369,0,Andronic,Tragedy,1685,False,1685-02-08,1685.0,1685,13,3,9,1,0,5,45,12990,25,12657
370,0,Arminius,Tragedy,1684,False,1684-02-19,1684.0,1685,10,3,7,0,0,5,36,14078,17,13775
371,0,"Juba, Roi de Mauritanie",Tragedy,1685,False,,,1685,7,2,5,0,0,5,26,10271,0,10101
372,0,Phocion,Tragedy,1688,False,1688-12-16,1688.0,1688,9,3,6,0,0,5,31,11127,5,10880
373,0,Pompeia,Tragedy,1687,False,1687-11-07,1687.0,1688,11,5,4,2,0,0,37,13102,14,11997
374,0,Tachmas,Tragedy,1685,False,,,1685,6,2,4,0,0,2,7,4322,3,4240
375,0,Tiridate,Tragedy,1691,False,1691-02-12,1691.0,1691,10,4,6,0,0,0,36,12550,12,11636
376,0,Virginie,Tragedy,1683,False,1693-02-12,1693.0,1683,10,4,6,0,0,5,31,14281,19,13541
377,0,Le Mari Directeur ou Le Déménagement du Couvent,Comedy,1791,False,1791-02-25,1791.0,1791,13,3,5,5,0,1,16,5343,74,5021
378,0,Le Réveil d'Epiménide à Paris.,Comedy,1790,False,1790-01-01,1790.0,1790,18,4,7,7,0,1,20,7317,74,6443
379,0,Le Compliment,Comedy,1889,False,,,1889,6,6,0,0,0,0,5,1882,296,1714
380,0,En Chine,Comedy,1887,False,,,1887,9,5,0,4,0,0,15,4956,814,4735
381,0,La Dame en Noir,Comedy,1889,False,,,1889,3,0,2,1,0,0,5,1654,95,1530
382,0,Le Docteur Sourabaya,Comedy,1889,False,,,1889,9,2,2,5,0,0,5,2930,321,2792
383,0,Le Mariage des Fleurs,Comedy,1887,False,,,1887,23,0,0,23,0,0,11,3727,589,3460
384,0,Le Petit Prétentieux,Comedy,1889,False,,,1889,7,1,4,2,0,0,4,2154,374,1924
385,0,Le Rondeau,Comedy,1889,False,,,1889,6,5,0,1,0,0,6,1740,546,1595
386,0,Les Défauts de Paul,Comedy,1889,False,,,1889,5,3,2,0,0,0,7,2553,196,2374
387,0,Les Heures,Comedy,1889,False,,,1889,2,1,1,0,0,0,3,1510,161,1417
388,0,Roi et Reine,Comedy,1889,False,,,1889,2,1,1,0,0,0,3,1766,146,1679
389,0,Rose et Rosette,Comedy,1889,False,,,1889,3,3,0,0,0,0,1,1403,230,1294
390,0,Un Duel,Comedy,1889,False,,,1889,9,0,6,3,0,0,6,2199,234,2057
391,0,A Bon Chat Bon Rat,,1768,False,,1768.0,1771,15,4,5,6,0,1,20,6212,141,5959
392,0,"A Trompeur, Trompeur et Demi",,1768,False,,1768.0,1768,4,1,1,2,0,1,6,2873,64,2750
393,0,L'Abbé de Coure-Dîner.,,1822,False,,,1822,14,4,6,4,0,1,13,3232,109,2957
394,0,L'Abbé de Plâtre,Comedy,1779,False,1779-10-26,1779.0,1781,9,1,7,1,0,1,18,6687,148,6331
395,0,Alménorade,,1768,False,,1768.0,1771,6,2,4,0,0,1,5,1456,28,1345
396,0,L'Après-Dinée,,1771,False,,,1771,6,2,1,3,0,1,7,2237,39,2099
397,0,L'Auteur Avantageux.,,1768,False,,1768.0,1768,3,0,3,0,0,1,2,1763,7,1685
398,0,L'Aveugle Avare,,1781,False,,,1781,3,0,3,0,0,0,4,3175,189,3084
399,0,L'Avocat Chansonnier.,,1822,False,,,1822,4,1,3,0,0,1,7,3172,97,3039
400,0,L'Avocat Consultant.,,1768,False,,1768.0,1771,4,0,3,1,0,1,3,1103,25,1000
401,0,Le Bal,,1822,False,,,1822,5,2,2,1,0,1,9,2711,61,2530
402,0,Les Bons,,1768,False,,,1768,10,1,7,2,0,1,10,2504,33,2328
403,0,Le Boudoir.,,1768,False,,1768.0,1768,5,2,2,1,0,1,5,2636,50,2510
404,0,Le Café Borgne,,1770,False,,,1770,5,1,4,0,0,1,3,3269,365,3112
405,0,Le Chanteur Italien,,1768,False,,1768.0,1771,5,1,3,1,0,1,4,2050,15,1922
406,0,Le Chapon au Gros Sel.,,1822,False,,,1822,5,1,4,0,0,1,4,1334,37,1223
407,0,Le Chasseur et les Joueurs.,,1822,False,,,1822,4,0,4,0,0,1,4,902,64,810
408,0,Condamner sans Entendre. ou La Statue.,,1768,False,,,1768,6,1,0,5,0,1,11,3529,70,3393
409,0,Les Désespérés de l'Opéra,,1768,False,,,1768,5,0,3,2,0,1,6,2774,34,2708
410,0,Les Deux Amis,,1771,False,,,1771,3,0,2,1,0,1,3,851,17,778
411,0,Les Deux Anglais,,1771,False,,,1771,2,0,0,2,0,1,1,899,0,830
412,0,Les Deux Auteurs,,1822,False,,,1822,2,0,1,1,0,0,1,1159,0,1094
413,0,Les Deux Chapeaux,,1822,False,,,1822,4,2,1,1,0,1,8,2355,184,2234
414,0,Le Diamant,,1771,False,,,1771,8,2,4,2,0,1,11,5696,74,5519
415,0,L'Ecrivain des Charniers.,,1768,False,,1768.0,1771,6,2,4,0,0,1,12,6627,187,6351
416,0,L'Enragé,,1771,False,,,1771,4,1,1,2,0,1,10,2947,186,2815
417,0,L'Etranger,,1768,False,1780-09-29,1780.0,1768,4,0,2,2,0,1,10,2914,62,2791
418,0,Le Faux Empoisonnement,,1768,False,,,1768,6,2,3,1,0,1,13,2984,48,2860
419,0,Les Faux Indifférents,,1771,False,,,1771,3,2,1,0,0,1,6,1371,48,1289
420,0,Les Fous,,1771,False,,,1771,7,1,3,3,0,1,5,2331,181,2226
421,0,L'Histoire.,,1822,False,,,1822,7,2,3,2,0,1,3,1679,23,1568
422,0,L'Important,,1771,False,,,1771,7,0,3,4,0,1,7,2019,16,1888
423,0,L'Auteur et l'Amateur,,1771,False,,,1771,3,0,3,0,0,0,3,2624,38,2534
424,0,L'Homme qui Craint d'Aimer,,1771,False,,,1771,4,0,1,3,0,0,5,2534,41,2415
425,0,Le Chanoine de Reims,,1781,False,,,1781,5,1,3,1,0,0,13,3519,22,3331
426,0,Le Fripon Orgueilleux,,1781,False,,,1781,6,1,2,3,0,0,11,4505,48,4321
427,0,La Médaille d'Othon,,1771,False,,,1771,4,0,3,1,0,0,5,2006,30,1854
428,0,La Permission de Chasse,,1771,False,,,1771,4,0,4,0,0,0,6,1638,32,1503
429,0,La Rose Rouge,,1771,False,,,1771,4,0,2,2,0,0,12,3266,59,3052
430,0,La Veste Brodée.,,1783,False,,,1783,4,2,2,0,0,0,8,2836,51,2673
431,0,Le Bavard,,1783,False,,,1783,4,0,2,2,0,0,5,3404,54,3235
432,0,Le Boiteux.,,1783,False,,,1783,7,4,2,1,0,0,16,7640,384,7178
433,0,Le Bon Mari,,1771,False,,,1771,5,0,1,4,0,0,6,2587,27,2459
434,0,Le Chien de la Foire,,1783,False,,,1783,7,2,4,1,0,0,1,1728,67,1580
435,0,Le Distrait,,1783,False,,,1783,5,1,1,3,0,0,5,2627,29,2470
436,0,Le Sot Héritier,,1781,False,,,1781,5,1,4,0,0,0,11,4754,41,4571
437,0,Le Veuf,,1783,False,,,1783,4,0,3,1,0,0,2,2220,71,2091
438,0,Les Epoux Malheureux,,1771,False,,,1771,8,1,4,3,0,0,12,4189,235,3939
439,0,Le Lièvre,,1768,False,,,1768,4,1,3,0,0,1,11,3428,61,3315
440,0,Le Maître de Ballets,,1771,False,,,1771,3,0,2,1,0,1,2,1035,22,954
441,0,Le Mari Absent,,1771,False,,,1771,3,1,1,1,0,1,4,1784,3,1703
442,0,L'Officier du Gobelet,,1771,False,,,1771,5,1,3,1,0,1,8,3224,106,3081
443,0,Le Pari,,1768,False,,1768.0,1771,6,0,2,4,0,1,5,1999,212,1857
444,0,Le Peintre en Cul-de-sac.,,1822,False,,,1822,4,0,3,1,0,1,6,2181,119,2027
445,0,Le Petit Maître par Philosophie,,1778,False,,,1778,4,1,3,0,0,1,4,3982,47,3903
446,0,Le Petit Poucet,,1771,False,,,1771,12,4,8,0,0,1,15,4004,216,3768
447,0,Les Pleureurs d'Homère,,1768,False,,,1768,7,1,3,3,0,1,3,1367,90,1283
448,0,Le Portrait,,1771,False,,,1771,12,0,6,6,0,1,11,4320,53,4123
449,0,Le Poulet,,1771,False,,,1771,4,0,4,0,0,1,4,1600,52,1506
450,0,La Recommandation,,1771,False,,,1771,5,1,3,1,0,1,8,3869,11,3698
451,0,"Les Secondes Loges de l'Opéra, le Dimanche.",,1771,False,,,1771,6,2,4,0,0,1,3,1739,8,1618
452,0,Le Seigneur Auteur,,1768,False,,,1768,5,0,4,1,0,1,3,2046,43,1996
453,0,Sortie de la Comédie Française,,1771,False,,,1771,10,2,6,2,0,1,1,1848,26,1765
454,0,Le Sourd,,1771,False,,,1771,7,2,4,1,0,1,8,2626,28,2446
455,0,La Statue.,,1822,False,,,1822,6,1,0,5,0,1,11,3548,70,3384
456,0,Le Suisse de Porte et le Portrait.,,1771,False,,,1771,5,1,4,0,0,1,6,1866,52,1759
457,0,Le Suisse Malade,,1771,False,,,1771,8,0,1,7,0,1,10,1807,45,1639
458,0,La Veuve Avare ou A Trompeur Trompeur et Demi,,1768,False,,,1768,4,1,1,2,0,1,6,2835,62,2751
459,0,Les Voyageurs,,1781,False,,,1781,7,3,3,1,0,0,9,3837,68,3656
460,0,Dame Jeanne,,1781,False,,,1781,5,0,5,0,0,0,9,4352,21,4167
461,0,Le Choix d'un Mari,Comedy,1884,False,,,1884,7,1,0,6,0,0,28,8030,264,7738
462,0,L'Emeraude,Comedy,1884,False,,,1884,2,0,0,2,0,0,11,3562,291,3385
463,0,La Prostituée,,1884,False,,,1884,1,1,0,0,0,0,1,693,0,537
464,0,Le Camélia,Comedy,1884,False,,,1884,6,0,1,5,0,0,14,4458,110,4311
465,0,Le Divorce,,1884,False,,,1884,1,0,1,0,0,0,1,879,0,722
466,0,Maison à Louer,Comedy,1884,False,,,1884,3,0,1,2,0,0,17,4750,275,4556
467,0,Vingt Minutes D'Arrêt... Buffet,Comedy,1884,False,,,1884,8,1,3,4,0,0,15,5986,586,5611
468,0,Le Café Littéraire ou La Folie du Jour,Comedy,1785,False,,,1785,21,0,8,13,0,1,8,9644,357,9243
469,0,La Journée de Titus ou Le Bon Prince,,1790,False,,,1790,22,2,4,16,0,1,17,4666,289,4075
470,0,Dialogue entre le Maire de Rodez et un Marguillier,,1818,False,,,1818,2,0,1,1,0,0,1,2733,0,2683
471,0,Pierre le Grand,Tragedy,1803,False,1803-05-19,1803.0,1803,10,0,9,1,0,0,41,17141,246,15434
472,0,L'Appareilleuse,Comedy,1738,False,1739-09-20,1739.0,1738,9,5,4,0,0,1,10,4974,8,4836
473,0,Le Bordel ou Le Jean-Foutre Puni,Comedy,1747,False,,,1747,16,5,5,6,0,3,26,11368,176,10006
474,0,Le Cousin Edgard,Comedy,1882,False,,,1882,5,2,2,1,0,0,22,7014,472,6752
475,0,L'Amant Auteur et Valet,Comedy,1740,False,,1740.0,1762,5,2,3,0,0,1,18,9089,93,8909
476,0,Eudoxie,Tragedy,1769,False,,,1769,9,2,6,1,0,5,31,13369,53,13152
477,0,Le Faux Noble,Comedy,1788,False,1788-11-15,1788.0,1788,16,2,7,7,0,5,56,18377,493,17879
478,0,La Toison D'Or.,Tragedy,1788,True,,,1788,10,3,5,2,0,4,18,7346,287,4464
479,0,A Jean Racine,,1878,False,1878-12-21,1878.0,1878,1,0,1,0,0,0,1,733,4,630
480,0,A Molière,,1876,False,1876-01-06,1876.0,1877,1,0,1,0,0,0,1,757,3,666
481,0,Dans Brelans de Prologues,,1878,False,,,1878,1,0,1,0,0,0,1,2100,16,1632
482,0,Clermont-Royat,,1878,False,,,1878,1,0,1,0,0,0,1,1689,12,1238
483,0,La Bourboule,,1878,False,,,1878,1,0,1,0,0,0,1,1219,11,756
484,0,La Mort c'est la Vie !,,1876,False,1876-01-06,1876.0,1876,2,0,1,1,0,0,1,2290,48,1822
485,0,La Jeune Indienne,Comedy,1764,False,1764-04-30,1764.0,1764,6,1,4,1,0,1,10,5722,91,5401
486,0,Mustapha et Zéangir,Tragedy,1777,False,1777-12-15,1777.0,1777,9,3,5,1,0,5,31,15907,204,15436
487,0,Le Coupe Enchantée,Comedy,1693,False,1693-04-24,1693.0,1710,9,2,4,3,0,1,19,9030,13,8024
488,0,Les Fragments de Molière.,Comedy,1674,False,,1674.0,1682,9,1,8,0,0,2,12,6150,36,6007
489,0,Ulysse,Tragedy,1603,False,,,1603,12,2,9,1,0,2,11,12406,0,11454
490,0,Armetzar ou Les Amis Ennemis,Tragicomedy,1656,False,,,1656,14,4,8,2,0,0,32,20810,257,19371
491,0,Genève Délivrée,Comedy,1862,False,,,1862,7,0,5,2,0,0,8,5273,46,4384
492,2,Le Tir au Pistolet,,1829,False,1829-08-18,1829.0,1860,17,3,5,9,0,0,15,8614,654,8154
493,0,Le Commencement de la Fin,Comedy,1881,False,,,1881,2,0,1,1,0,1,2,2894,443,2745
494,0,Ruses et Trucs,Comedy,1881,False,,,1881,1,0,1,0,0,1,1,1819,342,1722
495,1,Molière chez Ninon ou La Lecture de Tartuffe,Comedy,1802,False,,1802.0,1802,14,2,10,2,0,1,16,6077,85,5876
496,1,Arlequin Journaliste,Comedy,1797,False,1797-12-12,1797.0,1797,12,1,5,6,0,1,30,7437,245,7192
497,1,"Finot, ou L'Ancien Portier de M. de Bièvre.",,1798,False,,,1798,7,0,6,1,0,1,13,5486,90,5323
498,0,Charles Ix ou L'Ecole des Rois,Tragedy,1790,False,,,1790,7,0,0,7,0,5,21,22485,95,15094
499,0,En Express,,1886,False,,,1886,1,0,1,0,0,0,1,962,0,916
500,0,L'Homme à Sentiments,Comedy,1789,False,1789-03-10,1789.0,1801,9,2,6,1,0,5,53,19468,339,18404
501,0,Les Amours de Calotin,Comedy,1664,False,,1665.0,1664,30,5,16,9,0,3,23,11377,37,10091
502,0,Les Barbons Amoureux et Rivaux de leurs Fils.,Comedy,1663,False,,,1663,10,4,6,0,0,3,25,10947,104,9554
503,0,Le Cartel de Guillot,Comedy,1682,False,,,1682,4,1,2,1,0,1,9,5520,47,5431
504,0,La Désolation des Filous sur la Défense des Armes,Comedy,1665,False,,1665.0,1683,6,0,5,1,0,1,11,5579,146,4993
505,0,La Disgrâce des Domestiques Comédie Représentée sur le Théâtre Royal du Marais.,Comedy,1663,False,,,1663,5,2,3,0,0,1,12,6081,29,5433
506,0,Les Galants Ridicules,Comedy,1672,False,,,1672,8,2,5,1,0,1,16,5697,30,5134
